gene.name,Geneid,ribo.log2FC,ribo.padj
col-43,WBGene00000620,-0.222905508765651,0.810886992529985
col-44,WBGene00000621,0.447936678994314,0.887947533004634
col-45,WBGene00000622,1.18481501728166,0.374213959006254
col-46,WBGene00000623,0.091242154769825,0.985724919210413
col-47,WBGene00000624,-0.190245118770118,NA
col-48,WBGene00000625,-0.889338387898845,0.000429172571673997
col-49,WBGene00000626,-1.10589360062533,2.32724916739602e-10
col-50,WBGene00000627,2.71721000205093,0.00971709929172621
col-51,WBGene00000628,0.264488498035657,0.881135498374446
col-52,WBGene00000629,-0.0806716972061899,NA
col-53,WBGene00000630,-0.694377743685201,NA
col-54,WBGene00000631,-0.423744436504242,0.0599311874015499
col-55,WBGene00000632,-0.55576912414585,0.320184428002547
col-56,WBGene00000633,-2.42844476780235,NA
col-58,WBGene00000634,-0.668737377485102,0.149063046121744
col-60,WBGene00000636,-1.7692464167406,2.21196522459338e-17
col-61,WBGene00000637,-0.795859573016837,0.526818496360659
col-62,WBGene00000638,-0.649326565552327,0.081569699700796
col-63,WBGene00000639,-0.718889895961336,0.000955951043957555
col-64,WBGene00000640,-0.754965556705287,NA
col-65,WBGene00000641,-1.13591345422427,1.1122787622676e-06
col-66,WBGene00000642,NA,NA
col-68,WBGene00000644,-0.0787724069050605,0.975696386574274
col-69,WBGene00000645,-1.27135403236643,0.270386289479074
col-70,WBGene00000646,-0.569605971967871,0.662387568910208
col-71,WBGene00000647,-0.792916590173821,0.000311415285827588
col-72,WBGene00000648,-0.97846108570836,NA
col-73,WBGene00000649,-0.865814868612043,0.000205028856775615
col-74,WBGene00000650,-0.353162170052944,NA
col-75,WBGene00000651,0.401199498100018,NA
col-76,WBGene00000652,-0.11517789518283,0.956317226347031
col-77,WBGene00000653,-0.833747130630316,0.000736470295435082
col-78,WBGene00000654,NA,NA
col-79,WBGene00000655,-0.0713676544353815,0.965547784268954
col-80,WBGene00000656,0.349932124519,0.92139266835015
col-81,WBGene00000657,-0.0113634010249101,0.997766597809497
col-83,WBGene00000658,0.150053888912519,NA
col-84,WBGene00000659,1.65649021411702,NA
col-85,WBGene00000660,-0.264030024073988,0.961105865940827
col-86,WBGene00000661,NA,NA
col-87,WBGene00000662,-2.48118625154858,NA
col-88,WBGene00000663,-1.95454438291438,8.1957743249402e-15
col-89,WBGene00000664,-0.632248306850207,0.0955085488660554
col-90,WBGene00000665,-0.615138352270584,0.00198320615444115
col-91,WBGene00000666,-0.637845337487253,0.0206578747329822
col-92,WBGene00000667,-0.246884995068471,0.923727545965047
col-93,WBGene00000668,-0.16518018424612,0.956317226347031
col-94,WBGene00000669,-0.248710441943497,0.920586541793088
col-95,WBGene00000670,-0.349494406990332,0.934492719943549
col-96,WBGene00000671,-0.0603329662401423,0.990106372318898
col-97,WBGene00000672,-1.17955128668975,2.77122592969918e-07
col-98,WBGene00000673,0.885444326136613,0.449202582768109
col-99,WBGene00000674,0.354395508146123,0.816547504574994
col-101,WBGene00000675,0.258110763705514,0.959497466329161
col-102,WBGene00000676,1.72256802097777,0.157627962555873
col-103,WBGene00000677,1.06797918297313,0.363421688191539
col-104,WBGene00000678,-1.19617348518621,5.73553970027004e-07
col-105,WBGene00000679,-0.75856386524277,NA
col-106,WBGene00000680,0.0845491974758041,0.967009707723958
col-107,WBGene00000681,-0.748374622020169,0.00986334776783545
col-108,WBGene00000682,-0.315809683256694,0.94465131634892
col-109,WBGene00000683,-0.676545673789077,0.549811398730833
col-110,WBGene00000684,0.126225394442719,0.912284946473029
col-111,WBGene00000685,-0.705768606029066,0.00321011481823795
col-113,WBGene00000687,-0.547444733444463,0.109260098991756
col-114,WBGene00000688,-0.448675805746034,0.744628773684036
col-115,WBGene00000689,-0.730866583945998,0.00519348395171986
col-116,WBGene00000690,-0.716264481373757,NA
col-117,WBGene00000691,-0.0649328445656381,0.988366348064456
col-118,WBGene00000692,-0.0637035774691936,0.980122831055937
col-119,WBGene00000693,0.521549568871039,0.861138534085523
col-120,WBGene00000694,-2.24227380787361,6.52046704376674e-24
col-121,WBGene00000695,-1.70790186926359,NA
col-122,WBGene00000696,-0.120032717321312,0.981812228201675
col-123,WBGene00000697,1.21859741293277,0.475282381210794
col-124,WBGene00000698,0.256108973005897,0.945332260194171
col-125,WBGene00000699,-0.18619695989536,0.951579305055245
col-126,WBGene00000700,0.141835103059331,0.969844771813522
col-127,WBGene00000701,0.14243946482092,0.969588758358999
col-128,WBGene00000702,0.349069508987157,0.91187329927912
col-129,WBGene00000703,-0.0957872170311152,0.985418915164331
col-130,WBGene00000704,-0.764698538950284,0.337065914965418
col-131,WBGene00000705,-0.789767537966249,0.346572981895743
col-132,WBGene00000706,-1.98605627540714,NA
col-133,WBGene00000707,-0.496172172541161,0.673671477553866
col-135,WBGene00000708,0.547314118844538,0.654929492064331
col-136,WBGene00000709,NA,NA
col-137,WBGene00000710,-0.7882432668493,0.0213457516253426
col-138,WBGene00000711,-0.862665425319552,0.000199012457340422
col-139,WBGene00000712,-0.11835775712432,0.974505937857233
col-140,WBGene00000713,0.496887519430938,0.839749033255383
col-141,WBGene00000714,0.255890065511387,0.960749346853168
col-142,WBGene00000715,0.647632474991997,0.713244397300236
col-143,WBGene00000716,1.00666999336542,0.368686719369124
col-144,WBGene00000717,-0.137388571428724,0.97337987242418
col-145,WBGene00000718,-0.0813225424255779,0.985277190566788
col-146,WBGene00000719,-0.152720101465184,0.960642045708745
col-147,WBGene00000720,-0.0090395938655399,0.997766597809497
col-148,WBGene00000721,-1.70790747842919,NA
col-149,WBGene00000722,0.985384788314005,0.315331221787691
col-150,WBGene00000723,-0.0116632133493541,0.994343707945544
col-151,WBGene00000724,1.57781398635216,NA
col-152,WBGene00000725,-1.02683795226389,0.00214541984898272
col-153,WBGene00000726,0.0497962331804443,0.981465128911933
col-154,WBGene00000727,0.00857888795711907,0.997366882822824
col-155,WBGene00000728,-0.00476505239014916,0.997766597809497
col-156,WBGene00000729,-0.709489967020364,0.00397305612250483
col-157,WBGene00000730,0.04029392845822,0.98593144379926
col-158,WBGene00000731,3.37336734480827,NA
col-159,WBGene00000732,0.0360425780888899,0.994343707945544
col-160,WBGene00000733,0.100824144852525,0.985277190566788
col-161,WBGene00000734,-0.59035741281784,0.0518702709200737
col-162,WBGene00000735,-0.615237016990578,0.0344594457846056
col-163,WBGene00000736,NA,NA
col-164,WBGene00000737,-3.14138495457301,NA
col-165,WBGene00000738,0.858301213138772,NA
col-166,WBGene00000739,-0.0531150403618204,0.990106372318898
col-167,WBGene00000740,-0.0829951960526289,0.983559996336932
col-168,WBGene00000741,-0.10148086175303,0.980122831055937
col-169,WBGene00000742,-0.0991252125186075,0.980184041837631
col-170,WBGene00000743,-0.109233501263872,0.980122831055937
col-171,WBGene00000744,0.0476201548767037,0.994343707945544
col-172,WBGene00000745,-1.03766158181107,0.268376999217521
col-173,WBGene00000746,-0.331873917469326,0.456113864159631
col-174,WBGene00000747,-0.867788447260781,0.00941185364513891
col-175,WBGene00000748,-1.00223219631421,1.42855106979182e-06
col-176,WBGene00000749,1.49871159208485,0.0978971136203593
col-177,WBGene00000750,0.365309115049699,0.935868791547566
col-178,WBGene00000751,0.591518041351506,0.762182353200903
col-179,WBGene00000752,0.455711739747577,0.861128054473794
col-180,WBGene00000753,-0.102049951063163,0.981812228201675
col-181,WBGene00000754,-0.0838310146998713,0.965992913550154
col-182,WBGene00000755,-0.210949693862956,0.906864357404016
col-183,WBGene00000756,0.875766491810412,0.758175388182491
col-184,WBGene00000757,-0.0300153136604275,0.994343707945544
col-185,WBGene00000758,0.137755384202727,0.967009707723958
col-186,WBGene00000759,-0.189206838194439,0.939347831856652
col-187,WBGene00000760,-0.144279375610636,NA
coq-1,WBGene00000761,0.327512545988741,0.253551891317988
coq-2,WBGene00000762,0.11280150092194,0.929103716871417
coq-3,WBGene00000763,0.0910021509906237,0.936268577617779
coq-4,WBGene00000764,-0.0475852517120082,0.980122831055937
coq-5,WBGene00000765,0.193564836584669,0.64804812581594
coq-6,WBGene00000766,0.176479043288314,0.708477115735815
coq-8,WBGene00000767,0.393400338981629,0.0432212655375912
cor-1,WBGene00000768,0.0125187981605131,0.994343707945544
cpb-1,WBGene00000770,-0.361572855152151,0.35185473694189
cpb-2,WBGene00000771,-0.280508396049697,0.478464452768494
cpb-3,WBGene00000772,-0.209229622650861,0.51857540967793
cpf-1,WBGene00000773,-0.0467287364968055,0.97388981429078
cpf-2,WBGene00000774,-0.102716588891013,0.901509875404356
cpin-1,WBGene00000775,0.465078180392057,0.278019850811646
cpl-1,WBGene00000776,0.0371902648839827,0.982043763356219
cpn-1,WBGene00000777,-0.0372670319514357,0.975696386574274
cpn-2,WBGene00000778,0.124883885750909,0.938716056610046
cpn-3,WBGene00000779,0.151672990204316,0.842682401306307
cpn-4,WBGene00000780,-0.116964863556022,0.865684333657994
cpr-1,WBGene00000781,-0.287374618600478,0.507304298546791
cpr-2,WBGene00000782,NA,NA
cpr-3,WBGene00000783,0.539657810224356,0.0102060569191396
cpr-4,WBGene00000784,-0.000552039671527,0.999745983506378
cpr-5,WBGene00000785,0.737205764473703,0.00345784909112327
cpr-6,WBGene00000786,-0.0299162353608016,0.982069392255076
cps-6,WBGene00000787,0.232107494706046,0.599704425257751
cpz-1,WBGene00000788,-0.155352778639785,0.760810080652138
cpz-2,WBGene00000789,0.194174990890749,0.562921679897611
crb-1,WBGene00000792,-0.729611846651019,0.304261055750297
crh-1,WBGene00000793,-0.26810088346152,0.662408761303457
crn-1,WBGene00000794,-0.064388167035324,0.959337715616129
crn-2,WBGene00000795,-0.0143601602302438,0.994343707945544
crn-3,WBGene00000796,-0.0203331433827549,0.990106372318898
crn-4,WBGene00000797,0.35287724782806,0.490084568942168
crn-5,WBGene00000798,-0.04732349875934,0.977072587269992
crn-6,WBGene00000799,-0.0425745350226291,0.983929536858757
cars-1,WBGene00000800,-0.0141620643915595,0.993568399841773
cars-2,WBGene00000801,NA,NA
crt-1,WBGene00000802,0.00784902941806702,0.996218463053076
csb-1,WBGene00000803,0.704049624065805,0.224176264607716
csc-1,WBGene00000804,-0.152035836617393,0.816128144815674
csk-1,WBGene00000812,0.00402954369167876,0.997766597809497
csn-1,WBGene00000813,0.0675596420997043,0.956317226347031
csn-2,WBGene00000814,0.174691080556807,0.770160065601473
csn-3,WBGene00000815,0.143293852740973,0.857840218753558
csn-4,WBGene00000816,0.0660694922591139,0.952149376569679
csn-5,WBGene00000817,-0.0764989184446054,0.943438213180792
csn-6,WBGene00000818,-0.0264205737168972,0.985277190566788
csp-1,WBGene00000819,0.253152182297699,NA
csp-2,WBGene00000820,0.133883154017273,0.967578657250221
csp-3,WBGene00000821,NA,NA
csq-1,WBGene00000822,0.338581012570995,0.381110590351171
ctb-1,WBGene00000829,0.248322863863572,0.840829294878695
ctl-1,WBGene00000830,-0.209401182985348,0.449202582768109
ctl-2,WBGene00000831,-0.233595588503427,0.361889056556096
ctn-1,WBGene00000832,0.329790997694716,0.520274009919858
cts-1,WBGene00000833,-0.00728203462564751,0.994344219112948
cua-1,WBGene00000834,0.0958717190368003,0.905331172994426
cuc-1,WBGene00000835,0.1554690919844,0.834037777572437
cul-1,WBGene00000836,-0.0768309728929264,0.933425893851507
cul-2,WBGene00000837,-0.0556112434542102,0.959497466329161
cul-3,WBGene00000838,-8.14966240593299e-06,0.999983969813645
cul-4,WBGene00000839,-0.0683101457707858,0.956789117093348
cul-5,WBGene00000840,-0.015463021074678,0.993111441696825
cul-6,WBGene00000841,0.167980068381471,0.923043688853998
cup-2,WBGene00000843,-0.0475683458573953,0.974505937857233
cup-4,WBGene00000845,-0.0499234546806819,0.981812228201675
cup-5,WBGene00000846,0.402103340959548,0.348874576618666
cut-1,WBGene00000851,1.04003460841283,NA
cut-6,WBGene00000853,0.171879188031691,NA
cux-7,WBGene00000854,-0.103128839564317,0.945110284675126
cwn-1,WBGene00000857,0.369589086475193,0.665716547383412
cwn-2,WBGene00000858,0.310330800005434,0.781888654668059
cwp-1,WBGene00000859,NA,NA
cwp-2,WBGene00000860,NA,NA
cwp-3,WBGene00000861,NA,NA
cwp-4,WBGene00000862,-1.1290006633847,NA
cya-1,WBGene00000863,-0.239670093234011,0.558558159268813
cya-2,WBGene00000864,0.566523110120366,NA
cyb-1,WBGene00000865,-0.179585834268337,0.637467720317019
cyb-2.1,WBGene00000866,-0.0321071343706731,0.992886529172199
cyb-2.2,WBGene00000867,0.0529232589131921,0.985480060436098
cyb-3,WBGene00000868,-0.0647903972751658,0.946475546270447
cyc-1,WBGene00000869,0.0481798130672252,0.959497466329161
cyd-1,WBGene00000870,0.30947600489232,0.953255763007481
cye-1,WBGene00000871,-0.0714019453289538,0.955416994684493
cyk-1,WBGene00000872,0.0303400641854943,0.985480060436098
cyk-3,WBGene00000874,-0.0221519784494902,0.990106372318898
cyk-4,WBGene00000875,-0.187092053393745,0.662047644569651
cyl-1,WBGene00000876,-0.0481903329270623,0.980122831055937
cyn-1,WBGene00000877,-0.0220110359528524,0.988924249672385
cyn-2,WBGene00000878,-0.175193820212848,0.714943395635135
cyn-4,WBGene00000880,-0.0327237371723907,0.985277190566788
cyn-5,WBGene00000881,0.00576969430351166,0.997366882822824
cyn-6,WBGene00000882,0.72300364328445,0.0016590802306661
cyn-7,WBGene00000883,0.0188235727337646,0.990106372318898
cyn-8,WBGene00000884,0.0201418035198049,0.993965620357395
cyn-9,WBGene00000885,-0.0961796054683634,0.933425893851507
cyn-10,WBGene00000886,-0.226376639254735,0.701907222358521
cyn-11,WBGene00000887,-0.0505768680781871,0.974505937857233
cyn-12,WBGene00000888,0.0678851960570014,0.958606415955084
cyn-13,WBGene00000889,0.0693716273048031,0.953255763007481
sig-7,WBGene00000890,0.028911653927605,0.98593144379926
cyn-15,WBGene00000891,-0.00220345404780774,0.998742214625181
cyn-16,WBGene00000892,0.0590034814022652,0.967009707723958
cyn-17,WBGene00000893,-0.912999704512755,0.125933135036418
dab-1,WBGene00000894,-0.364463832291886,0.0716739117895035
dac-1,WBGene00000895,0.0302481864376002,0.994343707945544
dad-1,WBGene00000896,0.103559877927761,0.912549546940401
daf-1,WBGene00000897,-0.015262340055316,0.994605034092387
daf-2,WBGene00000898,-0.120020586568658,0.909938156803897
daf-3,WBGene00000899,-0.38095499318645,0.345346976769309
daf-4,WBGene00000900,0.281682971816183,0.780915942253278
daf-5,WBGene00000901,-0.25282820621405,0.648551521951657
daf-6,WBGene00000902,-0.358339107066102,0.816128144815674
daf-7,WBGene00000903,0.0794937738029781,0.981104989256776
daf-8,WBGene00000904,0.23491929164549,0.743379742940569
daf-9,WBGene00000905,0.093373348610778,0.974160462796718
daf-10,WBGene00000906,0.204159398527826,NA
daf-11,WBGene00000907,-0.975285888741987,NA
daf-12,WBGene00000908,1.51247227091093,2.32724916739602e-10
daf-14,WBGene00000910,-0.298086623397003,0.581279707595662
daf-15,WBGene00000911,0.00734062316400558,0.995829723754277
daf-16,WBGene00000912,-0.131427773348745,0.802218265385323
daf-18,WBGene00000913,0.165960808019075,0.917851417494119
daf-19,WBGene00000914,0.00604191313798367,0.998350683619512
daf-21,WBGene00000915,0.0586674415958921,0.958606415955084
daf-25,WBGene00000917,-0.132053001732402,0.884456431331457
daf-28,WBGene00000920,0.453216567436994,0.839749033255383
dao-2,WBGene00000928,0.766172902389039,0.00147664366247944
dao-3,WBGene00000929,-0.158121214201947,0.772915771751371
dao-4,WBGene00000930,-0.52630702673521,0.437125319279227
dao-5,WBGene00000931,-0.202910294112826,0.608181642781715
dao-6,WBGene00000932,-0.843097647727077,0.18140996083487
dap-3,WBGene00000933,0.131353284158773,0.874054445934638
dat-1,WBGene00000934,-0.262711753446569,NA
daz-1,WBGene00000935,-0.101798489450847,0.89942393401418
dbl-1,WBGene00000936,0.624499182597668,0.524011556818576
dbr-1,WBGene00000937,0.183892677618107,0.718965884151371
dcp-66,WBGene00000938,-0.0981905780716206,0.914508882997615
dcr-1,WBGene00000939,0.0989274311511815,0.913907438184675
dcs-1,WBGene00000940,0.161921049452473,0.810824939813861
ddp-1,WBGene00000941,0.0609907633860613,0.959497466329161
deb-1,WBGene00000942,0.162084946731567,0.718368932251471
deg-1,WBGene00000950,-0.300539394949073,0.881548779185663
deg-3,WBGene00000951,-0.380215442414687,0.793870612881622
del-1,WBGene00000952,0.197669601189811,NA
del-2,WBGene00000953,-0.925923001371321,NA
des-2,WBGene00000955,-0.115830733929223,0.970020476557036
dgk-1,WBGene00000958,-0.0330594133895398,0.990106372318898
dgk-2,WBGene00000959,-0.0783250406393264,0.960749346853168
dgk-3,WBGene00000960,-0.305840051503421,NA
dgn-1,WBGene00000961,-0.107760530760596,0.926849215395723
dhc-1,WBGene00000962,0.187830258763315,0.5586278103091
dhp-1,WBGene00000963,0.399429827431435,0.103050369819057
dhp-2,WBGene00000964,0.243601993036645,0.510268456161858
dhs-1,WBGene00000965,-0.0612023544821338,0.967931401746623
dhs-2,WBGene00000966,-0.334974220898377,0.515539949378472
dhs-3,WBGene00000967,0.203053519903108,0.578439918543733
dhs-4,WBGene00000968,0.874877068541949,0.0839100088047517
dhs-5,WBGene00000969,0.312723002461595,0.810344537235108
dhs-6,WBGene00000970,0.0131536747522466,0.993373567040898
dhs-7,WBGene00000971,-0.134725295056486,0.945332260194171
dhs-8,WBGene00000972,0.968689229702686,0.17986032692163
dhs-9,WBGene00000973,0.0815504322992083,0.936455203479132
dhs-11,WBGene00000974,-0.122222966615206,0.881135498374446
dhs-12,WBGene00000975,-0.00100258063404507,0.999363708927056
dhs-13,WBGene00000976,0.162038247785184,0.766434600480104
dhs-14,WBGene00000977,-0.0408919715943313,0.977072587269992
dhs-15,WBGene00000978,0.351236157724626,0.936455203479132
dhs-16,WBGene00000979,0.626245926005972,0.828342875381655
dhs-17,WBGene00000980,-0.26141101238732,0.928929096319286
dhs-18,WBGene00000981,-0.208046593135946,0.723133353546989
dhs-19,WBGene00000982,0.416783506513273,0.184650915569792
dhs-20,WBGene00000983,0.349395526601958,0.426145951142061
dhs-21,WBGene00000984,-0.0603419370361752,0.962249571738113
dhs-22,WBGene00000985,0.109841718522531,0.887236261470633
dhs-23,WBGene00000986,0.0655548379268429,0.990106372318898
dhs-24,WBGene00000987,0.23595180854187,0.531766734093822
dhs-25,WBGene00000988,0.874894322236595,4.66093164636397e-07
